"graph",ID,"omega","integrated_populations","integrated_coherences","final_sink_pop","time","t2_population" ,simulation_time
isomorphic_graphs/1.mtx,1,0.52,15.9046230265457,1.1006571427964,1.00000000000001,339.9658203125,1.00000000000001,2000
isomorphic_graphs/2.mtx,2,0.52,17.0346411260056,1.18102189011378,0.999999999999999,348.6328125,0.999999999999999,2000
isomorphic_graphs/12.mtx,12,0.52,16.533084965686,1.27730576453235,1.00000000000001,352.05078125,1.00000000000001,2000
isomorphic_graphs/30.mtx,30,0.52,17.0565125039536,1.27791461479659,1,368.65234375,1,2000
isomorphic_graphs/3.mtx,3,0.52,18.6772904115322,1.19867175516976,1.00000000000001,387.6953125,1.00000000000001,2000
isomorphic_graphs/26.mtx,26,0.52,17.8622724659668,1.1404646006023,0.999999999999999,389.5263671875,0.999999999999999,2000
isomorphic_graphs/25.mtx,25,0.52,20.0687068320273,1.42275698486101,1,415.4052734375,1,2000
isomorphic_graphs/13.mtx,13,0.52,20.6360715279905,1.21577474250826,1,431.640625,1,2000
isomorphic_graphs/27.mtx,27,0.52,19.8161481344424,1.1905255068199,1,447.1435546875,1,2000
isomorphic_graphs/28.mtx,28,0.52,20.8891860260288,1.26763523317659,0.999999999999998,453.61328125,0.999999999999998,2000
isomorphic_graphs/29.mtx,29,0.52,21.238172013369,1.29877482646038,1,455.6884765625,1,2000
isomorphic_graphs/24.mtx,24,0.52,20.86288283292,1.29653425044663,0.999999999999998,462.7685546875,0.999999999999998,2000
isomorphic_graphs/19.mtx,19,0.52,20.9780859213781,1.28368912297019,1,464.35546875,1,2000
isomorphic_graphs/21.mtx,21,0.52,20.8987171521817,1.26060330539129,1,469.7265625,1,2000
isomorphic_graphs/20.mtx,20,0.52,21.6895685855133,1.30670689907091,0.999999999999998,472.16796875,0.999999999999998,2000
isomorphic_graphs/23.mtx,23,0.52,22.6278755954722,1.25514606086543,0.999999999999998,483.2763671875,0.999999999999998,2000
isomorphic_graphs/22.mtx,22,0.52,22.996459412595,1.39065600260232,0.999999999999999,492.919921875,0.999999999999999,2000
isomorphic_graphs/7.mtx,7,0.52,23.7605957127941,1.35483705215564,1.00000000000001,518.798828125,1.00000000000001,2000
isomorphic_graphs/6.mtx,6,0.52,24.178816375416,1.39779847172777,1.00000000000001,527.099609375,1.00000000000001,2000
isomorphic_graphs/8.mtx,8,0.52,23.9734081852144,1.327364854836,0.999999999999971,533.447265625,0.999999999999971,2000
isomorphic_graphs/9.mtx,9,0.52,26.1768752918537,1.45184120733589,1.00000000000001,570.9228515625,1.00000000000001,2000
isomorphic_graphs/31.mtx,31,0.52,25.4125408750366,1.49058706901796,1,579.9560546875,1,2000
isomorphic_graphs/5.mtx,5,0.53,12.8808330715677,1.06627945357587,0.999999999999998,272.5830078125,0.999999999999998,2000
isomorphic_graphs/4.mtx,4,0.53,14.8149568615878,1.14058882628029,0.999999999999997,296.7529296875,0.999999999999997,2000
isomorphic_graphs/18.mtx,18,0.53,15.3339085058693,1.14760595497115,0.999999999999996,306.640625,0.999999999999996,2000
isomorphic_graphs/14.mtx,14,0.53,14.4400957954617,1.10760162257373,0.999999999999997,312.255859375,0.999999999999997,2000
isomorphic_graphs/16.mtx,16,0.53,14.2515975868557,1.11883485567275,0.999999999999997,316.89453125,0.999999999999997,2000
isomorphic_graphs/17.mtx,17,0.53,15.1891773018737,1.228625337576,0.999999999999996,322.3876953125,0.999999999999996,2000
isomorphic_graphs/15.mtx,15,0.53,15.5078023130406,1.23516227594313,1.00000000000001,325.1953125,1.00000000000001,2000
isomorphic_graphs/11.mtx,11,0.53,15.261595901288,1.14781324661644,0.999999999999992,330.4443359375,0.999999999999992,2000
isomorphic_graphs/32.mtx,32,0.53,15.4464282637283,1.20567203383152,1,335.693359375,1,2000
isomorphic_graphs/10.mtx,10,0.53,16.5061356772929,1.18620002663202,0.999999999999998,337.0361328125,0.999999999999998,2000
isomorphic_graphs/1.mtx,1,0.53,15.8831430473022,1.05126701996616,1.00000000000001,339.4775390625,1.00000000000001,2000
isomorphic_graphs/2.mtx,2,0.53,16.9951858720102,1.12630950865429,0.99999999999999,348.0224609375,0.99999999999999,2000
isomorphic_graphs/12.mtx,12,0.53,16.5193376058443,1.22026967566777,1,351.9287109375,1,2000
isomorphic_graphs/30.mtx,30,0.53,17.0112079370912,1.22044891010329,1,367.67578125,1,2000
isomorphic_graphs/3.mtx,3,0.53,18.6551621742975,1.14396387738231,1.00000000000002,387.3291015625,1.00000000000002,2000
isomorphic_graphs/26.mtx,26,0.53,17.8020388290508,1.08549166679803,1,388.18359375,1,2000
isomorphic_graphs/25.mtx,25,0.53,20.0146032527732,1.35713010764693,0.999999999999998,414.4287109375,0.999999999999998,2000
isomorphic_graphs/13.mtx,13,0.53,20.5838714510889,1.15766466142137,1.00000000000001,430.6640625,1.00000000000001,2000
isomorphic_graphs/27.mtx,27,0.53,19.7063835114862,1.13185520980105,1.00000000000001,444.580078125,1.00000000000001,2000
isomorphic_graphs/28.mtx,28,0.53,20.7666931888062,1.20440053436189,0.999999999999996,450.927734375,0.999999999999996,2000
isomorphic_graphs/29.mtx,29,0.53,21.1221049078485,1.23618148977868,0.999999999999997,453.2470703125,0.999999999999997,2000
