graph,ID,omega,integrated_populations,int_pop_t_normalized,integrated_coherences,int_coh_normalized,final_sink_pop,time,Full,Arrival,t2_population,,simulation_time
isomorphic_graphs/29.mtx,29,0.05,31.1427291955278,0.015571364597764,16.4756300962291,0.008237815048115,0.999999999999998,762.3291015625,T,0.999999999999998,2000,,
isomorphic_graphs/15.mtx,15,0.05,13.3508488830925,0.006675424441546,11.7517354384282,0.005875867719214,0.999999999999999,346.8017578125,T,0.999999999999999,2000,,
isomorphic_graphs/22.mtx,22,0.05,27.6116753237542,0.013805837661877,15.8266469888937,0.007913323494447,0.999999999999999,599.2431640625,T,0.999999999999999,2000,,
isomorphic_graphs/14.mtx,14,0.05,15.1929855236699,0.007596492761835,13.1107386445206,0.00655536932226,1,400.2685546875,T,1,2000,,
isomorphic_graphs/28.mtx,28,0.05,27.266114566001,0.013633057283001,15.7272732840325,0.007863636642016,1,700.8056640625,T,1,2000,,
isomorphic_graphs/31.mtx,31,0.05,22.1182230076847,0.011059111503842,14.5287320419881,0.007264366020994,1,518.310546875,T,1,2000,,
isomorphic_graphs/11.mtx,11,0.05,19.8170130834332,0.009908506541717,15.1878718825021,0.007593935941251,1.00000000000001,458.3740234375,T,1.00000000000001,2000,,
isomorphic_graphs/16.mtx,16,0.05,10.9881943691075,0.005494097184554,9.19786160652291,0.004598930803261,1.00000000000001,329.1015625,T,1.00000000000001,2000,,
isomorphic_graphs/17.mtx,17,0.05,13.0334907628434,0.006516745381422,11.8277030079433,0.005913851503972,1.00000000000001,321.6552734375,T,1.00000000000001,2000,,
isomorphic_graphs/18.mtx,18,0.05,14.6976518669433,0.007348825933472,12.6524266985561,0.006326213349278,1.00000000000001,332.1533203125,T,1.00000000000001,2000,,
isomorphic_graphs/20.mtx,20,0.05,26.5199103596578,0.013259955179829,15.721907734087,0.007860953867044,1.00000000000002,581.54296875,T,1.00000000000002,2000,,
isomorphic_graphs/6.mtx,6,0.05,23.7478183009025,0.011873909150451,13.2719965052029,0.006635998252601,1.00000000000003,510.3759765625,T,1.00000000000003,2000,,
isomorphic_graphs/9.mtx,9,0.05,21.7374636476564,0.010868731823828,12.3543884333903,0.006177194216695,1.00000000000003,530.2734375,T,1.00000000000003,2000,,
isomorphic_graphs/12.mtx,12,0.05,10.3521548935321,0.005176077446766,9.51640164471679,0.004758200822358,1.00000000000003,238.6474609375,T,1.00000000000003,2000,,
isomorphic_graphs/21.mtx,21,0.05,22.0233224564531,0.011011661228227,11.735158181762,0.005867579090881,1.00000000000005,529.9072265625,T,1.00000000000005,2000,,
isomorphic_graphs/21.mtx,21,0.06,21.7961242414188,0.010898062120709,10.5658640284661,0.005282932014233,0.999999999999979,517.2119140625,T,0.999999999999979,2000,,
isomorphic_graphs/1.mtx,1,0.06,14.3407678430931,0.007170383921547,9.50370672913995,0.00475185336457,0.99999999999998,375.8544921875,T,0.99999999999998,2000,,
isomorphic_graphs/32.mtx,32,0.06,13.4091129493556,0.006704556474678,9.99421281966671,0.004997106409833,0.999999999999982,342.8955078125,T,0.999999999999982,2000,,
isomorphic_graphs/16.mtx,16,0.06,10.796629517477,0.005398314758739,8.14881523828359,0.004074407619142,0.999999999999983,306.884765625,T,0.999999999999983,2000,,
isomorphic_graphs/15.mtx,15,0.06,13.0675281751885,0.006533764087594,10.4930447602693,0.005246522380135,0.999999999999988,328.9794921875,T,0.999999999999988,2000,,
isomorphic_graphs/19.mtx,19,0.06,25.8512529973686,0.012925626498684,14.471672575206,0.007235836287603,0.999999999999988,577.880859375,T,0.999999999999988,2000,,
isomorphic_graphs/2.mtx,2,0.06,12.5866178768289,0.006293308938414,9.4766069528154,0.004738303476408,0.999999999999989,272.216796875,T,0.999999999999989,2000,,
isomorphic_graphs/31.mtx,31,0.06,21.2238476211019,0.010611923810551,12.7741707331798,0.00638708536659,0.99999999999999,491.69921875,T,0.99999999999999,2000,,
isomorphic_graphs/25.mtx,25,0.06,23.4547723195164,0.011727386159758,14.2256817000089,0.007112840850004,0.999999999999991,474.7314453125,T,0.999999999999991,2000,,
isomorphic_graphs/8.mtx,8,0.06,22.7449667986026,0.011372483399301,12.9100313850639,0.006455015692532,0.999999999999992,515.869140625,T,0.999999999999992,2000,,
isomorphic_graphs/4.mtx,4,0.06,15.1702644432981,0.007585132221649,11.3624476873644,0.005681223843682,0.999999999999996,333.8623046875,T,0.999999999999996,2000,,
isomorphic_graphs/11.mtx,11,0.06,18.4885497747879,0.009244274887394,13.2249779602464,0.006612488980123,0.999999999999996,414.794921875,T,0.999999999999996,2000,,
isomorphic_graphs/5.mtx,5,0.06,11.1748003250631,0.005587400162532,9.49493755952535,0.004747468779763,0.999999999999997,296.5087890625,T,0.999999999999997,2000,,
isomorphic_graphs/24.mtx,24,0.06,24.1120877928522,0.012056043896426,12.1858165311558,0.006092908265578,0.999999999999997,548.7060546875,T,0.999999999999997,2000,,
isomorphic_graphs/13.mtx,13,0.06,17.4636104952735,0.008731805247637,11.2244633782299,0.005612231689115,0.999999999999998,366.943359375,T,0.999999999999998,2000,,
isomorphic_graphs/20.mtx,20,0.06,25.6360645081653,0.012818032254083,13.9723604875419,0.006986180243771,0.999999999999998,553.1005859375,T,0.999999999999998,2000,,
isomorphic_graphs/28.mtx,28,0.06,27.1025841333185,0.013551292066659,14.1152675304862,0.007057633765243,0.999999999999998,672.2412109375,T,0.999999999999998,2000,,
isomorphic_graphs/29.mtx,29,0.06,30.5804977028,0.0152902488514,14.7575546265587,0.007378777313279,0.999999999999998,725.830078125,T,0.999999999999998,2000,,
isomorphic_graphs/17.mtx,17,0.06,12.7753108834772,0.006387655441739,10.5217742302678,0.005260887115134,0.999999999999999,307.12890625,T,0.999999999999999,2000,,
isomorphic_graphs/30.mtx,30,0.06,21.2294395362291,0.010614719768115,13.1026404418911,0.006551320220946,0.999999999999999,507.080078125,T,0.999999999999999,2000,,
isomorphic_graphs/6.mtx,6,0.06,23.1909703764918,0.011595485188246,11.7585250943628,0.005879262547181,1,497.1923828125,T,1,2000,,
isomorphic_graphs/10.mtx,10,0.06,16.4006840201612,0.008200342010081,12.0627624907002,0.00603138124535,1,378.5400390625,T,1,2000,,
isomorphic_graphs/18.mtx,18,0.06,14.5008669723602,0.00725043348618,11.3217415668097,0.005660870783405,1,321.77734375,T,1,2000,,
